2025-03-04T22:14:08.321Z [ERROR] GET /api/checkout/findAll | Status: 404 | Time: 1.767 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T22:14:11.316Z [ERROR] GET /api/checkout/findAll | Status: 404 | Time: 0.949 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T22:16:01.766Z [ERROR] GET /api/checkout/findAll | Status: 404 | Time: 1.299 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-04T23:05:14.716Z [ERROR] GET /api/user | Status: 401 | Time: 13.876 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
2025-03-08T15:30:10.242Z [ERROR] GET /api/user | Status: 401 | Time: 62.972 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
2025-03-08T15:30:47.692Z [ERROR] GET /api/user | Status: 401 | Time: 4.394 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
2025-03-08T15:31:22.993Z [ERROR] GET /api/user | Status: 401 | Time: 4.347 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
2025-03-08T15:31:44.552Z [ERROR] GET /api/user | Status: 401 | Time: 2.750 ms | IP: ::1 | User-Agent: "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
2025-03-08T15:46:42.918Z [ERROR] POST /api/mercado/webhook?data.id=104520966634&type=payment | Status: 500 | Time: 280.986 ms | IP: ::ffff:127.0.0.1 | User-Agent: "MercadoPago WebHook v1.0 payment"
2025-03-08T15:47:25.384Z [ERROR] POST /api/mercado/webhook?data.id=104520966634&type=payment | Status: 500 | Time: 9.069 ms | IP: ::ffff:127.0.0.1 | User-Agent: "MercadoPago WebHook v1.0 payment"
2025-03-08T15:47:26.767Z [ERROR] POST /api/mercado/webhook?data.id=104520966634&type=payment | Status: 500 | Time: 1.813 ms | IP: ::ffff:127.0.0.1 | User-Agent: "MercadoPago WebHook v1.0 payment"
2025-03-08T15:49:26.659Z [ERROR] POST /api/mercado/webhook?data.id=104115257705&type=payment | Status: 500 | Time: 4.533 ms | IP: ::ffff:127.0.0.1 | User-Agent: "MercadoPago WebHook v1.0 payment"
2025-03-08T15:50:08.339Z [ERROR] POST /api/mercado/webhook?data.id=104115257705&type=payment | Status: 500 | Time: 2.323 ms | IP: ::ffff:127.0.0.1 | User-Agent: "MercadoPago WebHook v1.0 payment"
2025-03-08T15:50:09.041Z [ERROR] POST /api/mercado/webhook?data.id=104115257705&type=payment | Status: 500 | Time: 5.496 ms | IP: ::ffff:127.0.0.1 | User-Agent: "MercadoPago WebHook v1.0 payment"
2025-03-08T15:51:33.860Z [ERROR] POST /api/mercado/webhook?data.id=104115712131&type=payment | Status: 500 | Time: 5.371 ms | IP: ::1 | User-Agent: "MercadoPago WebHook v1.0 payment"
2025-03-08T15:52:19.082Z [ERROR] POST /api/mercado/webhook?data.id=104115712131&type=payment | Status: 500 | Time: 6.365 ms | IP: ::ffff:127.0.0.1 | User-Agent: "MercadoPago WebHook v1.0 payment"
2025-03-08T15:52:20.450Z [ERROR] POST /api/mercado/webhook?data.id=104115712131&type=payment | Status: 500 | Time: 6.809 ms | IP: ::ffff:127.0.0.1 | User-Agent: "MercadoPago WebHook v1.0 payment"
2025-03-09T15:24:40.885Z [ERROR] GET /cursos/ | Status: 404 | Time: 98.479 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:40.907Z [ERROR] GET /categorias/ | Status: 404 | Time: 2.298 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:40.996Z [ERROR] GET /cursos/ | Status: 404 | Time: 1.077 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:41.007Z [ERROR] GET /categorias/ | Status: 404 | Time: 1.531 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:41.233Z [ERROR] GET /cursos/ | Status: 404 | Time: 0.983 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:41.247Z [ERROR] GET /categorias/ | Status: 404 | Time: 1.244 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:41.741Z [ERROR] GET /cursos/ | Status: 404 | Time: 34.873 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:41.755Z [ERROR] GET /categorias/ | Status: 404 | Time: 1.015 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:41.838Z [ERROR] GET /cursos/ | Status: 404 | Time: 1.135 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:41.851Z [ERROR] GET /categorias/ | Status: 404 | Time: 0.999 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:42.874Z [ERROR] GET /cursos/ | Status: 404 | Time: 1.246 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:42.883Z [ERROR] GET /categorias/ | Status: 404 | Time: 1.426 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:58.537Z [ERROR] GET /cursos/ | Status: 404 | Time: 1.386 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:24:58.668Z [ERROR] GET /categorias/ | Status: 404 | Time: 1.339 ms | IP: ::1 | User-Agent: "node"
2025-03-09T15:25:45.553Z [ERROR] GET /api/cursos | Status: 500 | Time: 976.833 ms | IP: ::1 | User-Agent: "node"
